"","quality_grade","observed_on","captive","location"
"14939","research","2019-08-18",FALSE,"43.9861010202,-77.5587526058"
"14940","research","2019-08-18",FALSE,"44.354413,-72.71902"
"14941","research","2019-08-22",FALSE,"42.8754366667,-72.8153"
"14942","research","2019-08-22",FALSE,"44.8803366667,-93.3726116667"
"14943","research","2019-08-21",FALSE,"39.1198121014,-84.2464173309"
"14944","research","2019-08-22",FALSE,"38.8130451051,-77.2856716198"
"14945","research","2019-08-22",FALSE,"43.7589346372,-72.02860027"
"14946","research","2019-08-21",FALSE,"44.8794272352,-80.0479316235"
"14947","research","2019-08-18",FALSE,"44.7121866667,-65.433945"
"14948","research","2019-08-20",FALSE,"33.9801809448,-118.0697774195"
"14949","research","2019-08-21",FALSE,"37.882081682,-122.2644111176"
"14950","research","2019-08-21",FALSE,"45.4618577,-93.0627233"
"14951","research","2019-08-21",FALSE,"44.5851058932,-71.9027050306"
"14952","research","2019-08-21",FALSE,"45.9683111111,-66.7634972222"
"14953","research","2019-08-21",FALSE,"41.1542854309,-73.6017227173"
"14954","research","2019-08-14",FALSE,"42.2759583333,-81.8444933333"
"14955","research","2019-08-20",FALSE,"45.507631,-75.337642"
"14956","research","2019-08-20",FALSE,"45.510304,-75.338269"
"14957","research","2019-08-05",FALSE,"41.8083416667,-72.3122166667"
"14958","research","2019-08-21",FALSE,"42.3076095581,-82.5535812378"
"14959","research","2019-08-21",FALSE,"38.7042833333,-81.4555883333"
"14960","research","2019-08-20",FALSE,"45.508908,-75.338393"
"14961","research","2019-08-21",FALSE,"43.8954324389,-73.67643248"
"14962","research","2019-08-21",FALSE,"38.1834651448,-84.6652297253"
"14963","research","2019-08-07",FALSE,"40.1038894653,-84.6177749634"
"14964","research","2019-08-21",FALSE,"40.4631366667,-79.7421283333"
"14965","research","2019-08-21",FALSE,"43.8651083333,-79.862"
"14966","research","2019-08-21",FALSE,"40.7691383333,-73.971175"
"14967","research","2019-08-21",FALSE,"41.2355891701,-83.6830041558"
"14968","research","2019-08-16",FALSE,"38.0570126447,-76.6491183778"
"14969","research","2019-08-21",FALSE,"39.1312028333,-84.254295"
"14970","research","2019-08-17",FALSE,"41.25358333,-73.60405833"
"14971","research","2019-08-17",FALSE,"41.25573333,-73.60179167"
"14972","research","2019-08-17",FALSE,"41.256645,-73.60178333"
"14973","research","2019-08-16",FALSE,"38.0527677712,-76.6457199517"
"14974","research","2019-08-21",FALSE,"30.4293192384,-84.2666736399"
"14975","research","2019-08-21",FALSE,"44.8803539481,-93.6859227252"
"14976","research","2019-08-21",FALSE,"43.7174929311,-80.3890332429"
"14977","research","2019-08-21",FALSE,"44.49863198,-77.21176704"
"14978","research","2019-08-21",FALSE,"41.2815408642,-70.0977848937"
"14979","research","2019-08-20",FALSE,"31.9565681238,-81.0248070331"
"14980","research","2019-08-17",FALSE,"37.2679527778,-77.5828472222"
"14981","research","2019-08-21",FALSE,"43.6388498358,-80.0282387249"
"14982","research","2019-08-15",FALSE,"45.1576177781,-74.6038306077"
"14983","research","2019-08-21",FALSE,"44.2463198091,-76.5457175363"
"14984","research","2019-08-21",FALSE,"44.2151792301,-76.5216125362"
"14985","research","2019-08-15",FALSE,"45.2435029,-72.454758"
"14986","research","2019-08-15",FALSE,"45.2435029,-72.454758"
"14987","research","2019-08-21",FALSE,"43.1829968468,-71.0557870568"
"14988","research","2019-08-21",FALSE,"41.39958,-73.7827083333"
"14989","research","2019-08-21",FALSE,"41.91984354,-70.54298877"
"14990","research","2019-08-21",FALSE,"41.13819834,-75.3469128"
"14991","research","2019-08-21",FALSE,"34.95993455,-77.96597482"
"14992","research","2019-08-21",FALSE,"42.32417,-72.6536116667"
"14993","research","2019-08-21",FALSE,"42.4711566122,-75.0557661856"
"14994","research","2019-08-21",FALSE,"41.8972206116,-73.1175003052"
"14995","research","2019-08-21",FALSE,"41.5471152883,-84.1681915479"
"14996","research","2019-08-19",FALSE,"43.6149864197,-72.3590393066"
"14997","research","2019-08-21",FALSE,"49.8878366667,-97.2716216667"
"14998","research","2019-08-21",FALSE,"41.1122905666,-82.0879932464"
"14999","research","2019-08-21",FALSE,"37.9365538108,-78.9452757128"
"15000","research","2019-08-21",FALSE,"38.5728225708,-90.5122909546"
"15001","research","2019-08-21",FALSE,"39.1672366667,-76.9008633333"
"15002","research","2019-08-21",FALSE,"40.0868452465,-82.8151284511"
"15003","research","2019-08-19",FALSE,"45.2471916667,-76.2570033333"
"15004","research","2019-08-21",FALSE,"43.0100250244,-81.2757568359"
"15005","research","2019-08-21",FALSE,"36.8742832868,-80.2965975088"
"15006","research","2019-08-21",FALSE,"45.96833852,-66.76357631"
"15007","research","2019-08-20",FALSE,"40.4592866667,-78.1973333333"
"15008","research","2019-08-20",FALSE,"43.186668396,-80.0888900757"
"15009","research","2019-08-20",FALSE,"41.2826347351,-74.0288314819"
"15010","research","2019-08-20",FALSE,"41.4197838447,-73.2856205665"
"15011","research","2019-08-20",FALSE,"41.4196830523,-73.2856151183"
"15012","research","2019-08-20",FALSE,"42.283908914,-81.8421289137"
"15013","research","2019-08-20",FALSE,"41.4197076532,-73.2856048924"
"15014","research","2019-08-17",FALSE,"43.1385515671,-89.7737702537"
"15015","research","2019-08-20",FALSE,"41.4197238302,-73.2855187264"
"15016","research","2019-08-20",FALSE,"41.4198037936,-73.2856710256"
"15017","research","2019-08-20",FALSE,"41.4195684297,-73.2854327281"
"15018","research","2019-08-16",FALSE,"41.4198193839,-73.2855605521"
"15019","research","2019-08-20",FALSE,"41.4054714955,-72.0723974943"
"15020","research","2019-08-19",FALSE,"44.0810143667,-78.2735481521"
"15021","research","2019-08-20",FALSE,"41.5370802235,-72.112838161"
"15022","research","2019-08-20",FALSE,"43.2364211006,-79.925154616"
"15023","research","2019-08-20",FALSE,"41.7825186259,-69.9830068557"
"15024","research","2019-08-20",FALSE,"41.7825180346,-69.9829881632"
"15025","research","2019-08-20",FALSE,"41.7825220619,-69.982982073"
"15026","research","2019-08-20",FALSE,"42.4820525878,-83.9769273592"
"15027","research","2019-08-20",FALSE,"40.7855470246,-73.9667518717"
"15028","research","2019-08-20",FALSE,"44.1749867471,-71.8803613912"
"15029","research","2019-08-20",FALSE,"40.3206499201,-75.3999521211"
"15030","research","2019-08-11",FALSE,"45.7170325012,-76.031226537"
"15031","research","2019-08-20",FALSE,"39.9238884,-75.1539338"
"15032","research","2019-08-20",FALSE,"39.9238884,-75.1539338"
"15033","research","2019-08-20",FALSE,"39.9238884,-75.1539338"
"15034","research","2019-08-20",FALSE,"39.9238884,-75.1539338"
"15035","research","2019-08-20",FALSE,"39.9238884,-75.1539338"
"15036","research","2019-08-20",FALSE,"39.5049604867,-76.4101821744"
"15037","research","2019-08-20",FALSE,"42.7916404233,-83.6268043333"
"15038","research","2019-08-20",FALSE,"40.9330874,-75.6691995"
"15039","research","2019-08-20",FALSE,"43.9390916667,-72.4682166667"
"15040","research","2019-08-16",FALSE,"44.41873,-78.1856013889"
"15041","research","2019-08-19",FALSE,"45.866978232,-66.2552203504"
"15042","research","2019-08-14",FALSE,"40.7714,-73.9748783333"
"15043","research","2019-08-20",FALSE,"42.8234166667,-87.8672466667"
"15044","research","2019-08-16",FALSE,"40.7691633333,-73.9718033333"
"15045","research","2019-08-19",FALSE,"40.7682133333,-73.9716333333"
"15046","research","2019-08-15",FALSE,"40.0800333333,-88.2878716667"
"15047","research","2019-08-15",FALSE,"42.764225,-71.8602433333"
"15048","research","2019-08-15",FALSE,"42.766835,-71.8587683333"
"15049","research","2019-08-15",FALSE,"42.7667416667,-71.8588533333"
"15050","research","2019-08-20",FALSE,"41.3100115347,-74.2002293373"
"15051","research","2019-08-20",FALSE,"42.6708335876,-83.0191650391"
"15052","research","2019-08-20",FALSE,"43.5903350894,-84.6218378892"
"15053","research","2019-08-17",FALSE,"44.1469166667,-84.5687716667"
"15054","research","2019-08-20",FALSE,"39.2543043552,-84.4093111918"
"15055","research","2019-08-20",FALSE,"39.2543043552,-84.4093111918"
"15056","research","2019-08-20",FALSE,"44.432918023,-79.7104899492"
"15057","research","2019-08-20",FALSE,"39.1679616667,-78.1868366667"
"15058","research","2019-08-20",FALSE,"41.8738386641,-87.7538983897"
"15059","research","2019-08-20",FALSE,"42.377166748,-74.4127960205"
"15060","research","2019-08-20",FALSE,"39.9103481906,-84.1241827327"
"15061","research","2019-08-20",FALSE,"36.1062707918,-94.1324855695"
"15062","research","2019-08-20",FALSE,"43.8911933899,-69.5180053711"
"15063","research","2019-08-20",FALSE,"29.45754681,-98.45816917"
"15064","research","2019-08-20",FALSE,"37.9364231369,-78.9453086537"
"15065","research","2019-08-20",FALSE,"40.86377,-73.87857"
"15066","research","2019-08-20",FALSE,"40.8629416667,-73.878975"
"15067","research","2019-08-20",FALSE,"40.8629833333,-73.8790366667"
"15068","research","2019-08-07",FALSE,"43.2871841365,-79.9046577886"
"15069","research","2019-08-20",FALSE,"40.8629124192,-73.8791783694"
"15070","research","2019-08-20",FALSE,"40.8630304027,-73.8786507087"
"15071","research","2019-08-19",FALSE,"43.995064916,-77.6874764264"
"15072","research","2019-08-20",FALSE,"38.9194626284,-77.048430182"
"15073","research","2019-08-20",FALSE,"39.962942563,-81.8714281172"
"15074","research","2019-08-20",FALSE,"40.6674189354,-77.9100180511"
"15075","research","2019-08-19",FALSE,"44.3408388889,-72.46145"
"15076","research","2019-08-10",FALSE,"43.4854,-80.56559"
"15077","research","2019-08-19",FALSE,"43.2999916667,-80.3533666667"
"15078","research","2019-08-19",FALSE,"42.28279395,-83.39321106"
"15079","research","2019-08-19",FALSE,"43.1100695,-89.3011166667"
"15080","research","2019-08-19",FALSE,"44.0629073024,-92.5192383547"
"15081","research","2019-08-19",FALSE,"41.7586188159,-72.2518075362"
"15082","research","2019-08-19",FALSE,"41.3383026123,-72.9588470459"
"15083","research","2019-08-13",FALSE,"33.1597496013,-117.0495920431"
"15084","research","2019-08-19",FALSE,"44.06284813,-92.51944337"
"15085","research","2019-08-19",FALSE,"46.69008612,-94.15340127"
"15086","research","2019-08-19",FALSE,"33.6704281511,-118.3918124887"
"15087","research","2019-08-19",FALSE,"33.7963106986,-118.2587784453"
"15088","research","2019-08-19",FALSE,"33.6284203297,-118.216132362"
"15089","research","2019-08-19",FALSE,"33.6695542193,-118.3994755698"
"15090","research","2019-08-15",FALSE,"44.9019388889,-77.2549222222"
"15091","research","2019-08-19",FALSE,"33.7855071601,-118.3473280002"
"15092","research","2019-08-19",FALSE,"33.7046802918,-118.360809034"
"15093","research","2019-08-19",FALSE,"33.622589794,-118.2023686691"
"15094","research","2019-08-08",FALSE,"38.7726291,-77.2383599"
"15095","research","2019-08-03",FALSE,"44.23462677,-79.796661377"
"15096","research","2019-08-19",FALSE,"39.9476187792,-75.2026971057"
"15097","research","2019-08-19",FALSE,"39.9495395623,-75.2037220448"
"15098","research","2019-08-19",FALSE,"44.2315597534,-79.7982559204"
"15099","research","2019-08-19",FALSE,"43.9923333333,-72.4471283333"
"15100","research","2019-08-19",FALSE,"36.3904883333,-81.4765033333"
"15101","research","2019-08-16",FALSE,"46.3205311,-92.8404861"
"15102","research","2019-08-19",FALSE,"41.338760376,-72.9591064453"
"15103","research","2019-08-19",FALSE,"39.386680603,-86.4779510498"
"15104","research","2019-08-19",FALSE,"39.2334396237,-76.6433694191"
"15105","research","2019-08-19",FALSE,"45.5081853597,-73.4607278277"
"15106","research","2019-08-19",FALSE,"40.1154421969,-83.1561220811"
"15107","research","2019-08-19",FALSE,"40.845355,-75.22708"
"15108","research","2019-08-19",FALSE,"45.5082841404,-73.4607671388"
"15109","research","2019-08-14",FALSE,"40.7414633333,-73.9607783333"
"15110","research","2019-08-19",FALSE,"43.03920962,-81.22910561"
"15111","research","2019-08-19",FALSE,"35.1407051086,-76.8062820435"
"15112","research","2019-08-19",FALSE,"44.5655866667,-76.323945"
"15113","research","2019-08-19",FALSE,"43.3555384788,-72.5347048359"
"15114","research","2019-08-19",FALSE,"44.4554264653,-78.0679902648"
"15115","research","2019-08-15",FALSE,"45.5800247192,-73.2378692627"
"15116","research","2019-08-17",FALSE,"43.3826,-80.366325"
"15117","research","2019-08-19",FALSE,"42.298295,-72.780625"
"15118","research","2019-08-19",FALSE,"44.3893623371,-77.3145495896"
"15119","research","2019-08-07",FALSE,"43.0811053002,-79.10393022"
"15120","research","2019-08-19",FALSE,"45.0717528837,-79.1176317445"
"15121","research","2019-08-19",FALSE,"35.1407051086,-76.8062820435"
"15122","research","2019-08-19",FALSE,"43.3856866667,-71.2496116667"
"15123","research","2019-08-14",FALSE,"45.431140106,-78.978655301"
"15124","research","2019-08-19",FALSE,"44.4184399405,-79.6905502601"
"15125","research","2019-08-18",FALSE,"39.2517416389,-84.4126883333"
"15126","research","2019-08-18",FALSE,"39.2542099722,-84.4079333056"
"15127","research","2019-08-19",FALSE,"41.4836616516,-90.508644104"
"15128","research","2019-08-19",FALSE,"38.7681129128,-90.7281726851"
"15129","research","2019-08-19",FALSE,"42.678943634,-78.3531112671"
"15130","research","2019-08-19",FALSE,"40.701472532,-73.9977909179"
"15131","research","2019-08-18",FALSE,"41.3316761007,-80.4907880564"
"15132","research","2019-08-18",FALSE,"41.2055373428,-80.457860631"
"15133","research","2019-08-19",FALSE,"43.5606994629,-80.2110061646"
"15134","research","2019-08-19",FALSE,"43.5644874573,-80.2096786499"
"15135","research","2019-08-19",FALSE,"40.7903166667,-73.924745"
"15136","research","2019-08-19",FALSE,"44.1097758266,-95.9458318993"
"15137","research","2019-08-19",FALSE,"38.7756116,-90.3753662"
"15138","research","2019-08-09",FALSE,"45.8958997514,-77.8995773844"
"15139","research","2019-08-19",FALSE,"43.0768810755,-79.8209790399"
"15140","research","2019-08-19",FALSE,"44.8921648853,-79.1177328443"
"15141","research","2019-08-19",FALSE,"44.8922950533,-79.1176118277"
"15142","research","2019-08-18",FALSE,"44.2693666667,-72.95855"
"15143","research","2019-08-18",FALSE,"43.7837257385,-72.6111373901"
"15144","research","2019-08-18",FALSE,"43.7886123657,-72.623336792"
"15145","research","2019-08-19",FALSE,"39.5157763269,-74.7823410575"
"15146","research","2019-08-18",FALSE,"45.3813947,-92.7056008"
"15147","research","2019-08-18",FALSE,"44.1806716667,-76.6191583333"
"15148","research","2019-08-18",FALSE,"44.1805316667,-76.6190516667"
"15149","research","2019-08-18",FALSE,"44.1793516667,-76.6196783333"
"15150","research","2019-08-18",FALSE,"44.1779216667,-76.6208"
"15151","research","2019-08-18",FALSE,"44.177565,-76.6211"
"15152","research","2019-08-15",FALSE,"41.9129593312,-85.6504767273"
"15153","research","2019-08-18",FALSE,"42.2828573,-83.3932101"
"15154","research","2019-08-18",FALSE,"42.28286079,-83.39321057"
"15155","research","2019-08-18",FALSE,"39.9800133333,-75.4446416667"
"15156","research","2019-08-18",FALSE,"44.7892732497,-69.8375572264"
"15157","research","2019-08-18",FALSE,"40.563713,-74.162794"
"15158","research","2019-08-18",FALSE,"43.077576307,-96.1629740149"
"15159","research","2019-08-17",FALSE,"40.3878562425,-80.8070118967"
"15160","research","2019-08-14",FALSE,"44.7126128604,-73.331523511"
"15161","research","2019-08-18",FALSE,"39.0664138333,-79.4151"
"15162","research","2019-08-18",FALSE,"44.9473283333,-79.3405916667"
"15163","research","2019-08-18",FALSE,"40.3098068237,-80.0380401611"
"15164","research","2019-08-02",FALSE,"45.2448,-76.2573866667"
"15165","research","2019-08-18",FALSE,"44.390499115,-78.5726470947"
"15166","research","2019-08-18",FALSE,"44.7493415894,-76.5122143395"
"15167","research","2019-08-18",FALSE,"40.1929239012,-80.0423258543"
"15168","research","2019-08-18",FALSE,"44.3106570257,-72.5738790796"
"15169","research","2019-08-11",FALSE,"44.4182366667,-78.258575"
"15170","research","2019-08-18",FALSE,"44.2892523859,-72.5785964691"
"15171","research","2019-08-11",FALSE,"44.406825,-78.27642"
"15172","research","2019-08-17",FALSE,"44.7703783165,-76.2339524247"
"15173","research","2019-08-18",FALSE,"44.2853007471,-72.5753557061"
"15174","research","2019-08-18",FALSE,"44.2688993895,-72.5746198241"
"15175","research","2019-08-18",FALSE,"44.2931829905,-72.5782497258"
"15176","research","2019-08-18",FALSE,"40.2317844334,-74.5189244582"
"15177","research","2019-08-18",FALSE,"39.1275203275,-84.5276047011"
"15178","research","2019-08-18",FALSE,"40.4428871082,-79.8002361509"
"15179","research","2019-08-18",FALSE,"43.2351570129,-77.5331420898"
"15180","research","2019-08-18",FALSE,"39.90386125,-82.75680435"
"15181","research","2019-08-18",FALSE,"44.29515,-78.9623716667"
"15182","research","2019-08-18",FALSE,"37.3265726259,-87.4928699155"
"15183","research","2019-08-18",FALSE,"43.5174955049,-71.4185094792"
"15184","research","2019-08-18",FALSE,"42.4918785095,-76.3288040161"
"15185","research","2019-08-18",FALSE,"41.243702774,-73.1553127338"
"15186","research","2019-08-18",FALSE,"44.4850632,-77.3187289"
"15187","research","2019-08-18",FALSE,"40.0662201411,-74.8639127333"
"15188","research","2019-08-18",FALSE,"46.1926520567,-74.5877170569"
"15189","research","2019-08-17",FALSE,"43.4669350558,-80.0557774827"
"15190","research","2019-08-18",FALSE,"44.5636477182,-73.310061358"
"15191","research","2019-08-17",FALSE,"48.2897133333,-79.871605"
"15192","research","2019-08-17",FALSE,"33.3204180193,-117.2033833799"
"15193","research","2019-08-17",FALSE,"33.2119101948,-117.2816855747"
"15194","research","2019-08-17",FALSE,"33.3172951809,-117.3392148115"
"15195","research","2019-08-17",FALSE,"33.3753848733,-117.3075468377"
"15196","research","2019-08-17",FALSE,"33.2131451329,-117.2836841042"
"15197","research","2019-08-17",FALSE,"45.0936009722,-87.0548959722"
"15198","research","2019-08-18",FALSE,"38.9071533333,-77.2890866667"
"15199","research","2019-08-10",FALSE,"44.4883346558,-93.875"
"15200","research","2019-08-17",FALSE,"46.4190633333,-72.593575"
"15201","research","2019-08-18",FALSE,"45.376463207,-75.2058872581"
"15202","research","2019-08-17",FALSE,"39.6283928,-84.1593818"
"15203","research","2019-08-17",FALSE,"37.1213553866,-76.3981217049"
"15204","research","2019-08-07",FALSE,"41.0019068056,-81.5281739444"
"15205","research","2019-08-07",FALSE,"41.0019289444,-81.5281886111"
"15206","research","2019-08-07",FALSE,"41.0019341667,-81.5280743056"
"15207","research","2019-08-02",FALSE,"41.0015912778,-81.5278980833"
"15208","research","2019-08-18",FALSE,"43.1025516806,-79.2883194619"
"15209","research","2019-08-18",FALSE,"43.1017056384,-79.2903577762"
"15210","research","2019-08-18",FALSE,"45.8167428291,-108.5955787451"
"15211","research","2019-08-18",FALSE,"42.0414695,-85.5144666667"
"15212","research","2019-08-18",FALSE,"44.6226283333,-78.04795"
"15213","research","2019-08-18",FALSE,"39.82108,-75.8997633333"
"15214","research","2019-08-18",FALSE,"43.7096316667,-72.99508"
"15215","research","2019-08-18",FALSE,"46.83845,-92.0075"
"15216","research","2019-08-18",FALSE,"45.947922254,-73.3577007428"
"15217","research","2019-08-17",FALSE,"44.9706673,-79.75808946"
"15218","research","2019-08-18",FALSE,"40.9294399526,-73.1060553902"
"15219","research","2019-08-18",FALSE,"37.5398289,-77.5590835"
"15220","research","2019-08-18",FALSE,"39.87408334,-83.0794393"
"15221","research","2019-08-18",FALSE,"40.3634866667,-80.0448528333"
"15222","research","2019-08-18",FALSE,"45.355475341,-73.9414762803"
"15223","research","2019-08-17",FALSE,"41.3902518283,-81.6942071915"
"15224","research","2019-08-18",FALSE,"44.5436089,-72.5294573"
"15225","research","2019-08-18",FALSE,"43.2103757303,-74.1531660477"
"15226","research","2019-08-15",FALSE,"43.648195,-79.948086"
"15227","research","2019-08-18",FALSE,"43.7362659909,-72.3566000909"
"15228","research","2019-08-18",FALSE,"44.0278338036,-91.4813408722"
"15229","research","2019-08-18",FALSE,"44.2676963806,-72.542175293"
"15230","research","2019-08-15",FALSE,"40.7223133333,-82.0143138833"
"15231","research","2019-08-18",FALSE,"44.0168201395,-73.1779846774"
"15232","research","2019-08-17",FALSE,"40.72255,-82.01351945"
"15233","research","2019-08-18",FALSE,"43.03717507,-81.28387316"
"15234","research","2019-08-18",FALSE,"44.4703151358,-79.8042386146"
"15235","research","2019-08-18",FALSE,"43.6942866667,-80.24875"
"15236","research","2019-08-16",FALSE,"42.4405133333,-71.5146783333"
"15237","research","2019-08-18",FALSE,"44.2793306709,-76.5574849025"
"15238","research","2019-08-18",FALSE,"39.9545974731,-75.1800079346"
"15239","research","2019-08-14",FALSE,"44.1406278333,-72.9762966667"
"15240","research","2019-08-13",FALSE,"41.6272053042,-82.7705501242"
"15241","research","2019-08-18",FALSE,"43.9432558638,-84.7605371524"
"15242","research","2019-08-18",FALSE,"36.3885216667,-81.4776533333"
"15243","research","2019-08-16",FALSE,"39.96269277,-83.23968581"
"15244","research","2019-08-16",FALSE,"44.352075,-73.0072861167"
"15245","research","2019-08-09",FALSE,"33.684922801,-118.3836114276"
"15246","research","2019-08-17",FALSE,"45.9588388889,-66.6243888889"
"15247","research","2019-08-16",FALSE,"33.7348005646,-118.3047885963"
"15248","research","2019-08-17",FALSE,"42.28283201,-83.39317324"
"15249","research","2019-08-11",FALSE,"34.0534721827,-118.0994855415"
"15250","research","2019-08-02",FALSE,"44.078197,-81.001548"
"15251","research","2019-08-12",FALSE,"38.2822001558,-78.6887012981"
"15252","research","2019-08-17",FALSE,"9.9977952326,-84.109531045"
"15253","research","2019-08-10",FALSE,"43.9433866667,-92.490075"
"15254","research","2019-08-16",FALSE,"44.5742338178,-73.4426982087"
"15255","research","2019-08-16",FALSE,"44.5742338178,-73.4426982087"
"15256","research","2019-08-16",FALSE,"44.5196922696,-73.4639093321"
"15257","research","2019-08-16",FALSE,"44.5754164618,-73.4446857689"
"15258","research","2019-08-16",FALSE,"44.5754164618,-73.4446857689"
"15259","research","2019-08-17",FALSE,"44.1465156162,-85.2701362249"
"15260","research","2019-08-10",FALSE,"44.74463509,-79.89193947"
"15261","research","2019-08-17",FALSE,"46.1359863281,-76.2139282227"
"15262","research","2019-08-17",FALSE,"40.43378443,-76.19671899"
"15263","research","2019-08-17",FALSE,"40.193948024,-105.1230420918"
"15264","research","2019-08-17",FALSE,"43.2104884961,-74.1529439474"
"15265","research","2019-08-16",FALSE,"44.5192218,-73.4671192"
"15266","research","2019-08-16",FALSE,"44.5192218,-73.4671192"
"15267","research","2019-08-17",FALSE,"45.4866863993,-78.2350079725"
"15268","research","2019-08-06",FALSE,"37.6909641,-75.7160405"
"15269","research","2019-08-03",FALSE,"47.0430527778,-92.1918722222"
"15270","research","2019-08-15",FALSE,"41.728775,-77.76197"
"15271","research","2019-08-16",FALSE,"39.4571456909,-88.08618927"
"15272","research","2019-08-16",FALSE,"39.4568023682,-88.0863494873"
"15273","research","2019-08-13",FALSE,"45.5445709229,-74.7734375"
"15274","research","2019-08-17",FALSE,"44.9030594475,-93.6816251316"
"15275","research","2019-08-17",FALSE,"42.7508272,-73.3413948"
"15276","research","2019-08-17",FALSE,"45.0245361667,-79.3208466667"
"15277","research","2019-08-17",FALSE,"40.1104617957,-83.0438334123"
"15278","research","2019-08-17",FALSE,"40.110432501,-83.0438463204"
"15279","research","2019-08-17",FALSE,"38.6104806544,-90.1742733746"
"15280","research","2019-08-17",FALSE,"41.5086975098,-81.2980499268"
"15281","research","2019-08-17",FALSE,"41.5469740403,-84.1680884575"
"15282","research","2019-08-09",FALSE,"44.3841512885,-76.297623165"
"15283","research","2019-08-10",FALSE,"45.6825989,-74.94381"
"15284","research","2019-08-11",FALSE,"44.908713,-73.237479"
"15285","research","2019-08-17",FALSE,"40.780395,-73.9693966667"
"15286","research","2019-08-17",FALSE,"42.296855,-82.050125"
"15287","research","2019-08-17",FALSE,"43.4620437622,-80.5699539185"
"15288","research","2019-08-10",FALSE,"43.6539380979,-79.3238262294"
"15289","research","2019-08-17",FALSE,"38.1166533557,-85.7865868081"
"15290","research","2019-08-17",FALSE,"44.3591988879,-89.4098196188"
"15291","research","2019-08-16",FALSE,"44.7688472222,-76.2473611111"
"15292","research","2019-08-16",FALSE,"44.7692083333,-76.2456277778"
"15293","research","2019-08-17",FALSE,"44.70505419,-74.13955065"
"15294","research","2019-08-17",FALSE,"43.9018490558,-78.6002529413"
"15295","research","2019-08-17",FALSE,"46.4806211091,-81.0072337608"
"15296","research","2019-08-17",FALSE,"42.0138792706,-88.2540264026"
"15297","research","2019-08-17",FALSE,"45.1092528333,-92.5471633333"
"15298","research","2019-08-17",FALSE,"40.11702755,-75.2179079969"
"15299","research","2019-08-17",FALSE,"43.9884333333,-73.0911778333"
"15300","research","2019-08-17",FALSE,"44.4291916667,-69.0427638333"
"15301","research","2019-08-17",FALSE,"38.6648884525,-90.5431952933"
"15302","research","2019-08-17",FALSE,"40.5426416667,-79.9055866667"
"15303","research","2019-08-10",FALSE,"46.3296899542,-95.6712590531"
"15304","research","2019-08-17",FALSE,"40.2953529358,-80.1140670776"
"15305","research","2019-08-17",FALSE,"42.3351366667,-82.9846116667"
"15306","research","2019-08-17",FALSE,"43.6013619416,-72.3631664739"
"15307","research","2019-08-17",FALSE,"43.6000212143,-72.3639281374"
"15308","research","2019-08-11",FALSE,"43.698806,-74.962377"
"15309","research","2019-08-17",FALSE,"46.1860337,-73.6964874"
"15310","research","2019-08-17",FALSE,"42.595845,-72.1080216667"
"15311","research","2019-08-17",FALSE,"44.6728050944,-74.9714554251"
"15312","research","2019-08-17",FALSE,"44.7028626756,-74.9861822072"
"15313","research","2019-08-15",FALSE,"45.325478494,-73.652628615"
"15314","research","2019-08-17",FALSE,"42.5969233333,-72.1083516667"
"15315","research","2019-08-17",FALSE,"40.91938,-78.0503833333"
"15316","research","2019-08-17",FALSE,"45.3942214302,-75.5125484326"
"15317","research","2019-08-17",FALSE,"42.5970516667,-72.108415"
"15318","research","2019-08-17",FALSE,"38.3317,-84.63202"
"15319","research","2019-08-15",FALSE,"44.2992083333,-68.986755"
"15320","research","2019-08-17",FALSE,"39.8297313641,-82.8383156297"
"15321","research","2019-08-17",FALSE,"38.806248291,-77.2064936534"
"15322","research","2019-08-17",FALSE,"44.8650096389,-76.2832547032"
"15323","research","2019-08-17",FALSE,"43.2098913147,-72.9027950764"
"15324","research","2019-08-17",FALSE,"45.3487272794,-72.2480128706"
"15325","research","2019-08-17",FALSE,"45.34890755,-72.24821799"
"15326","research","2019-08-17",FALSE,"45.3491426027,-72.2477053386"
"15327","research","2019-08-17",FALSE,"45.3493186227,-72.2474084516"
"15328","research","2019-08-17",FALSE,"45.3492930159,-72.2473830544"
"15329","research","2019-08-17",FALSE,"45.3493423434,-72.2474432365"
"15330","research","2019-08-17",FALSE,"45.34945508,-72.2473629378"
"15331","research","2019-08-17",FALSE,"45.34935783,-72.24744049"
"15332","research","2019-08-17",FALSE,"41.3882466667,-81.6951833333"
"15333","research","2019-08-12",FALSE,"43.7987613,-72.0850587"
"15334","research","2019-08-17",FALSE,"44.7494163513,-80.0142364502"
"15335","research","2019-08-15",FALSE,"44.0897555,-73.3219533333"
"15336","research","2019-08-15",FALSE,"44.0897305,-73.32197"
"15337","research","2019-08-17",FALSE,"44.7859979161,-76.2074348434"
"15338","research","2019-08-12",FALSE,"39.8957752297,-82.8130566516"
"15339","research","2019-08-11",FALSE,"38.8695333333,-122.4050916667"
"15340","research","2019-08-17",FALSE,"43.3683163254,-72.4770513084"
"15341","research","2019-08-14",FALSE,"42.6465616667,-71.4806583333"
"15342","research","2019-08-01",FALSE,"37.6492986,-75.7413182"
"15343","research","2019-08-17",FALSE,"40.2636253108,-83.362697564"
"15344","research","2019-08-17",FALSE,"41.2817652301,-70.0953181863"
"15345","research","2019-08-17",FALSE,"39.8571883333,-83.0174028333"
"15346","research","2019-08-17",FALSE,"42.6711120605,-83.0191650391"
