Index,IM,Source,Site,Exclosure,Species,Plant,Position,Aspect,Elevation_(m),Diameter1_(mm),Diameter2_(mm),Stem_area_cm2,1st_year?,Leaf_ID,Leaf_Length,Leaf_Area_petiole,Leaf_Area_no.petiole,Internal_area_correction,True_area,Leaf_Area_corrected,Leaf_Area_corrected_final,Area_no_spines
4572,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Lower,NE,469,NA,NA,NA,1,4,4.547,5.003,4.941,0,4.941,5.129,5.129,5.366
4573,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Lower,NE,469,NA,NA,NA,1,5,3.328,3.951,3.816,0,3.816,3.816,3.816,3.947
4574,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Lower,NE,469,NA,NA,NA,1,6,4.534,7.505,7.241,0,7.241,7.241,7.241,7.576
4575,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Lower,NE,469,NA,NA,NA,1,7,3.648,4.397,4.229,0,4.229,4.239,4.239,4.398
4576,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Upper,NE,469,NA,NA,NA,0,1,4.002,5.669,5.553,0,5.553,5.736,5.736,6.011
4577,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Upper,NE,469,NA,NA,NA,0,2,3.802,5.256,5.133,0,5.133,5.272,5.272,5.632
4578,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Upper,NE,469,NA,NA,NA,0,3,3.817,4.612,4.476,0,4.476,4.848,4.848,4.983
4579,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Upper,NE,469,NA,NA,NA,0,4,3.871,5.157,5.024,0,5.024,5.044,5.044,5.371
4580,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Upper,NE,469,NA,NA,NA,0,5,4.107,6.265,6.162,0,6.162,6.162,6.162,6.509
4581,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Upper,NE,469,NA,NA,NA,0,6,3.898,4.332,4.234,0,4.234,4.629,4.629,4.982
4582,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,43,Upper,NE,469,NA,NA,NA,0,7,3.983,5.043,4.934,0,4.934,4.934,4.934,5.346
4583,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,44,Lower,SSE,618,13,0,0.13,0,1,3.482,7.481,7.438,0,7.438,7.438,7.438,7.695
4584,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,44,Lower,SSE,618,13,0,0.13,0,2,3.299,7.568,7.568,0,7.568,7.568,7.568,7.989
4585,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,44,Lower,SSE,618,13,0,0.13,0,3,3.588,9.81,9.81,0,9.81,9.81,9.81,10.537
4586,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,44,Lower,SSE,618,13,0,0.13,0,4,3.623,8.256,8.256,0,8.256,8.256,8.256,8.783
4587,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,44,Lower,SSE,618,13,0,0.13,0,5,2.95,5.046,5.046,0,5.046,5.046,5.046,5.436
4588,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,44,Lower,SSE,618,13,0,0.13,0,6,2.251,2.9,2.867,0,2.867,2.867,2.867,3.058
4589,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,44,Lower,SSE,618,13,0,0.13,0,7,2.882,5.954,5.953,0,5.953,5.953,5.953,6.386
4590,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Lower,NNW,650,70,0,3.85,0,1,2.731,4.219,4.22,0,4.22,5.021,5.021,5.371
4591,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Lower,NNW,650,70,0,3.85,0,2,3.016,5.826,5.826,0,5.826,5.879,5.879,6.557
4592,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Lower,NNW,650,70,0,3.85,0,3,2.563,5.336,5.336,0,5.336,5.336,5.336,5.979
4593,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Lower,NNW,650,70,0,3.85,0,4,2.756,4.661,4.633,0,4.633,4.633,4.633,5.116
4594,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Lower,NNW,650,70,0,3.85,0,5,2.726,5.592,5.592,0,5.592,5.592,5.592,6.172
4595,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Lower,NNW,650,70,0,3.85,0,6,2.824,6.445,6.445,0,6.445,6.445,6.445,7.166
4596,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Lower,NNW,650,70,0,3.85,0,7,2.361,4.598,4.54,0,4.54,4.54,4.54,5.129
4597,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,1,2.981,5.802,5.805,0,5.805,5.805,5.805,6.497
4598,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,2,2.826,5.111,5.111,0,5.111,5.111,5.111,5.587
4599,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,3,2.386,2.386,2.213,0,2.213,2.213,2.213,2.28
4600,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,4,2.139,1.992,1.969,0,1.969,1.969,1.969,1.997
4601,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,5,1.402,1.38,1.343,0,1.343,1.343,1.343,1.411
4602,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,6,2.569,3.427,3.353,0,3.353,3.353,3.353,3.803
4603,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,7,2.408,2.614,2.532,0,2.532,2.773,2.773,2.919
4604,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,8,3.061,5.505,5.505,0,5.505,5.572,5.572,5.986
4605,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,9,3.515,8.433,8.433,0,8.433,8.433,8.433,9.029
4606,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,10,3.557,7.303,7.303,0,7.303,7.468,7.468,7.98
4607,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,11,2.09,2.725,2.725,0,2.725,2.725,2.725,2.794
4608,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,45,Upper,NNW,650,70,0,3.85,0,12,3.083,7.219,7.219,0,7.219,7.219,7.219,7.731
4609,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,46,Lower,N,650,20,0,0.31,0,1,2.371,2.747,2.67,0,2.67,2.67,2.67,2.967
4610,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,46,Lower,N,650,20,0,0.31,0,2,2.073,2.817,2.743,0,2.743,3.186,3.186,3.542
4611,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,46,Lower,N,650,20,0,0.31,0,3,1.652,0.922,0.884,0,0.884,1.253,1.253,1.274
4612,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,46,Lower,N,650,20,0,0.31,0,4,3.172,5.67,5.554,0,5.554,7.158,7.158,7.718
4613,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,46,Lower,N,650,20,0,0.31,0,5,2.331,2.449,2.398,0,2.398,2.652,2.652,2.958
4614,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,46,Lower,N,650,20,0,0.31,0,6,1.919,1.86,1.792,0,1.792,1.792,1.792,2.06
4615,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,46,Lower,N,650,20,0,0.31,0,7,1.786,1.808,1.713,0,1.713,1.841,1.841,2.07
4616,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,47,Lower,N,649,30,0,0.71,0,1,3.078,6.777,6.766,0,6.766,6.963,6.963,7.724
4617,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,47,Lower,N,649,30,0,0.71,0,2,3.06,6.942,6.942,0,6.942,6.974,6.974,7.661
4618,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,47,Lower,N,649,30,0,0.71,0,3,3.596,8.249,8.134,0,8.134,8.135,8.135,8.929
4619,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,47,Lower,N,649,30,0,0.71,0,4,3.161,6.595,6.539,0,6.539,6.539,6.539,7.164
4620,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,47,Lower,N,649,30,0,0.71,0,5,2.514,3.705,3.663,0,3.663,4.1,4.1,4.349
4621,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,47,Lower,N,649,30,0,0.71,0,6,3.086,6.505,6.471,0.037,6.434,6.746,6.709,7.07
4622,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,1,3.402,8.303,8.305,0,8.305,8.305,8.305,9.132
4623,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,2,3.106,6.711,6.711,0.286,6.425,6.711,6.425,7.373
4624,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,3,2.975,6.486,6.484,0,6.484,6.55,6.55,7.347
4625,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,4,2.749,4.695,4.622,0,4.622,4.711,4.711,5.239
4626,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,5,2.228,3.605,3.605,0,3.605,3.668,3.668,3.999
4627,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,6,3.74,8.264,8.264,0.135,8.129,8.594,8.459,9.651
4628,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,7,3.417,7.918,7.84,0,7.84,7.884,7.884,8.925
4629,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Lower,W,591,25,0,0.49,0,8,3.791,9.52,9.52,0,9.52,9.52,9.52,10.751
4630,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Upper,W,591,25,0,0.49,0,1,2.461,3.685,3.685,0,3.685,3.744,3.744,4.07
4631,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Upper,W,591,25,0,0.49,0,2,3.017,4.901,4.831,0,4.831,5.727,5.727,6.166
4632,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Upper,W,591,25,0,0.49,0,3,1.395,0.848,0.796,0,0.796,2.056,2.056,2.123
4633,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Upper,W,591,25,0,0.49,0,4,4.18,5.68,5.624,0,5.624,9.088,9.088,9.513
4634,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Upper,W,591,25,0,0.49,0,5,3.485,4.513,4.344,0,4.344,5.492,5.492,5.802
4635,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Upper,W,591,25,0,0.49,0,6,2.762,4.181,4.132,0,4.132,4.868,4.868,4.983
4636,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,48,Upper,W,591,25,0,0.49,0,7,3.139,4.28,4.146,0,4.146,4.764,4.764,5.051
4637,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Lower,NW,505,60,0,2.83,0,1,1.85,1.821,1.72,0,1.72,1.823,1.823,1.985
4638,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Lower,NW,505,60,0,2.83,0,2,2.851,3.756,3.611,0,3.611,3.679,3.679,4.139
4639,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Lower,NW,505,60,0,2.83,0,3,2.377,4.21,4.143,0,4.143,4.143,4.143,4.563
4640,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Lower,NW,505,60,0,2.83,0,4,1.518,0.658,0.548,0,0.548,0.893,0.893,0.989
4641,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Lower,NW,505,60,0,2.83,0,5,3.692,5.878,5.736,0,5.736,6.478,6.478,7.044
4642,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Lower,NW,505,60,0,2.83,0,6,2.789,5.159,5.026,0,5.026,5.026,5.026,5.518
4643,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Lower,NW,505,60,0,2.83,0,7,3.156,4.656,4.549,0,4.549,5.399,5.399,5.88
4644,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,1,1,3.232,4.023,3.89,0,3.89,5.138,5.138,5.521
4645,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,0,2,3.491,6.3,6.199,0,6.199,6.199,6.199,6.915
4646,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,1,3,3.495,7.749,7.725,0,7.725,7.972,7.972,8.597
4647,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,1,4,3.84,7.15,6.987,0,6.987,7.142,7.142,7.859
4648,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,1,5,3.638,7.338,7.232,0,7.232,7.304,7.304,8.077
4649,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,0,6,3.266,5.402,5.226,0,5.226,5.376,5.376,5.803
4650,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,0,7,3.082,4.931,4.808,0,4.808,4.808,4.808,5.436
4651,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,0,8,2.153,0.965,0.866,0,0.866,1.786,1.786,1.817
4652,Mainland,Santa_Monicas,Santa_Monicas,No,Prunus_ilicifolia,49,Upper,NW,505,60,0,2.83,0,9,3.357,5.064,4.912,0,4.912,5.331,5.331,6.035
4653,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Lower,NA,308,150,0,17.67,0,1,5.39,18.58,18.58,0,18.58,18.58,18.58,19.316
4654,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Lower,NA,308,150,0,17.67,0,2,3.995,10.359,10.298,0.168,10.13,11.118,10.95,11.632
4655,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Lower,NA,308,150,0,17.67,0,3,4.788,13.254,13.209,0,13.209,13.312,13.312,13.932
4656,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Lower,NA,308,150,0,17.67,0,4,4.801,14.348,14.348,0,14.348,14.348,14.348,14.989
4657,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,1,4.698,9.351,9.351,0,9.351,9.351,9.351,9.367
4658,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,2,3.752,5.582,5.497,0,5.497,5.497,5.497,5.502
4659,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,3,5.368,13.753,13.665,0.233,13.432,13.887,13.654,13.892
4660,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,4,5.399,11.148,10.995,0,10.995,11.04,11.04,11.04
4661,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,5,5.173,10.954,10.897,0,10.897,11.013,11.013,11.013
4662,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,6,4.503,12.523,12.523,0,12.523,12.523,12.523,12.523
4663,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,7,5.03,10.092,9.969,0.016,9.953,9.986,9.97,9.997
4664,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,8,3.906,9.042,8.937,0.009,8.928,8.937,8.928,8.947
4665,Island,Catalina,Catalina,No,Prunus_ilicifolia,50,Upper,NA,308,150,0,17.67,0,9,5.444,12.417,12.325,0.002,12.323,12.435,12.433,12.441
4666,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Lower,ESE,46,50,0,1.96,0,1,5.694,18.107,18.018,0,18.018,18.058,18.058,18.97
4667,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Lower,ESE,46,50,0,1.96,0,2,5.834,18.53,18.471,0,18.471,18.529,18.529,19.402
4668,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Lower,ESE,46,50,0,1.96,0,3,5.78,16.251,16.197,0,16.197,16.197,16.197,17.179
4669,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Lower,ESE,46,50,0,1.96,0,4,5.742,19.149,19.117,0,19.117,19.158,19.158,20.435
4670,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Lower,ESE,46,50,0,1.96,0,5,4.166,10.431,10.431,0,10.431,10.431,10.431,11.37
4671,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Lower,ESE,46,50,0,1.96,0,6,1.908,2.418,2.377,0,2.377,2.377,2.377,2.565
4672,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Lower,ESE,46,50,0,1.96,0,7,5.056,12.856,12.734,0,12.734,12.734,12.734,13.149
4673,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Upper,ESE,46,50,0,1.96,0,1,7.264,25.603,25.446,0,25.446,25.477,25.477,25.877
4674,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Upper,ESE,46,50,0,1.96,0,2,5.92,15.888,15.78,0,15.78,15.78,15.78,15.938
4675,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Upper,ESE,46,50,0,1.96,0,3,6.742,20.951,20.946,0,20.946,20.946,20.946,20.946
4676,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Upper,ESE,46,50,0,1.96,0,4,3.583,10.235,10.121,0,10.121,10.121,10.121,10.214
4677,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Upper,ESE,46,50,0,1.96,0,5,7.005,27.637,27.485,0,27.485,27.663,27.663,27.969
4678,Island,Catalina,Catalina,No,Prunus_ilicifolia,51,Upper,ESE,46,50,0,1.96,0,6,7.358,29.496,29.423,0,29.423,29.463,29.463,29.699
4679,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Lower,ENE,45,180,0,25.45,0,1,4.676,14.177,14.093,0,14.093,14.093,14.093,14.633
4680,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Lower,ENE,45,180,0,25.45,0,2,4.477,13.691,13.623,0,13.623,13.623,13.623,14.05
4681,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Lower,ENE,45,180,0,25.45,0,3,5.993,22.747,22.696,0,22.696,22.696,22.696,23.248
4682,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Lower,ENE,45,180,0,25.45,0,4,4.566,9.351,9.278,0,9.278,9.278,9.278,9.511
4683,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Lower,ENE,45,180,0,25.45,0,5,5.301,18.777,18.777,0,18.777,18.777,18.777,19.306
4684,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Lower,ENE,45,180,0,25.45,0,6,4.453,9.724,9.649,0,9.649,9.649,9.649,9.765
4685,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Lower,ENE,45,180,0,25.45,0,7,3.835,6.708,6.403,0,6.403,6.403,6.403,6.694
4686,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,1,6.358,28.364,28.364,0.073,28.291,28.908,28.835,29.193
4687,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,2,5.766,17.907,17.767,0,17.767,17.767,17.767,17.918
4688,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,3,4.943,10.226,10.102,0,10.102,10.746,10.746,10.824
4689,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,4,5.724,20.538,20.538,0.099,20.439,20.626,20.527,21.013
4690,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,5,6.055,25.892,25.845,0,25.845,25.845,25.845,26.469
4691,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,6,6.672,24.017,23.903,0,23.903,23.903,23.903,24.347
4692,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,7,4.939,10.391,10.305,0,10.305,10.334,10.334,10.462
4693,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,8,3.113,3.773,3.703,0,3.703,5.393,5.393,5.424
4694,Island,Catalina,Catalina,No,Prunus_ilicifolia,52,Upper,ENE,45,180,0,25.45,0,9,4.993,8.259,8.088,0,8.088,9.585,9.585,9.87
4695,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Lower,WNW,40,200,0,31.42,0,1,8.198,36.627,36.627,0,36.627,36.627,36.627,36.627
4696,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Lower,WNW,40,200,0,31.42,0,2,6.287,13.198,13.056,0,13.056,13.17,13.17,13.222
4697,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Lower,WNW,40,200,0,31.42,0,3,10.073,44.463,44.463,0,44.463,44.487,44.487,44.673
4698,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Lower,WNW,40,200,0,31.42,0,4,9.274,43.707,43.707,0,43.707,43.951,43.951,44.405
4699,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Upper,WNW,40,200,0,31.42,0,1,8.365,37.124,36.968,0,36.968,37.054,37.054,37.195
4700,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Upper,WNW,40,200,0,31.42,0,2,7.636,31.257,31.225,0.234,30.991,31.876,31.642,31.877
4701,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Upper,WNW,40,200,0,31.42,0,3,10.902,48.126,48.075,0,48.075,48.075,48.075,48.234
4702,Island,Catalina,Catalina,No,Prunus_ilicifolia,53,Upper,WNW,40,200,0,31.42,0,4,9.537,29.775,29.642,0,29.642,29.935,29.935,30.119
4703,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Lower,ENE,398,200,180,56.86,0,1,4.702,11.134,11.134,0.088,11.046,11.134,11.046,11.241
4704,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Lower,ENE,398,200,180,56.86,1,2,5.286,13.547,13.399,0,13.399,13.399,13.399,13.548
4705,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Lower,ENE,398,200,180,56.86,0,3,2.825,3.856,3.84,0.028,3.812,5.568,5.54,5.655
4706,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Lower,ENE,398,200,180,56.86,0,4,1.749,1.634,1.583,0,1.583,1.713,1.713,1.717
4707,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,1,5.098,10.469,10.349,0,10.349,10.349,10.349,10.349
4708,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,2,5.826,11.803,11.677,0,11.677,11.797,11.797,11.797
4709,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,3,5.947,10.332,10.16,0,10.16,10.16,10.16,10.16
4710,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,4,5.543,11.404,11.249,0,11.249,11.249,11.249,11.249
4711,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,5,5.584,12.53,12.357,0,12.357,12.357,12.357,12.357
4712,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,6,5.156,7.935,7.843,0,7.843,7.884,7.884,7.884
4713,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,7,5.516,11.741,11.71,0.058,11.652,11.804,11.746,11.804
4714,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,8,6.938,16.233,16.115,0,16.115,16.115,16.115,16.115
4715,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,9,7.211,17.607,17.541,0.062,17.479,17.67,17.608,17.67
4716,Island,Catalina,Catalina,No,Prunus_ilicifolia,54,Upper,ENE,398,200,180,56.86,0,10,3.475,3.954,3.814,0,3.814,4.157,4.157,4.157
4717,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Lower,NNE,397,35,0,0.96,0,1,9.759,31.967,31.748,0.602,31.146,31.898,31.296,31.898
4718,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Lower,NNE,397,35,0,0.96,0,2,9.588,35.627,35.376,0,35.376,35.376,35.376,35.376
4719,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Lower,NNE,397,35,0,0.96,0,3,7.636,17.476,17.275,0,17.275,17.275,17.275,17.275
4720,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Lower,NNE,397,35,0,0.96,0,4,6.644,13.02,12.841,0.026,12.815,13.159,13.133,13.159
4721,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Lower,NNE,397,35,0,0.96,0,5,9.464,35.832,35.607,0,35.607,35.607,35.607,35.607
4722,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Lower,NNE,397,35,0,0.96,1,6,4.986,9.211,9.094,0,9.094,9.094,9.094,9.094
4723,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Lower,NNE,397,35,0,0.96,0,7,6.486,12.777,12.667,0.161,12.506,14.159,13.998,14.159
4724,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,1,7.912,26.165,25.922,0.031,25.891,25.922,25.891,25.922
4725,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,2,6.707,14.674,14.448,0,14.448,14.517,14.517,14.517
4726,Island,Catalina,Catalina,No,Prunus_ilicifolia,55,Upper,NNE,397,35,0,0.96,0,3,5.004,4.521,4.29,0,4.29,7.714,7.714,7.714
